2018-10-29,8.80
2018-10-30,9.00
2018-10-31,8.90
2018-11-01,8.90
2018-11-02,8.90
2018-11-03,8.90
2018-11-04,8.85
2018-11-05,8.80
2018-11-06,8.70
2018-11-07,8.60
2018-11-08,8.60
2018-11-09,8.60
2018-11-10,8.70
2018-11-11,8.80
2018-11-12,8.70
2018-11-13,8.60
2018-11-14,8.60
2018-11-15,8.80
2018-11-16,8.80
2018-11-17,8.90
2018-11-18,8.80
2018-11-19,8.7
2018-11-20,8.60
2018-11-21,8.60
2018-11-22,8.60
2018-11-23,8.60
2018-11-24,8.60
2018-11-25,8.60
2018-11-26,8.60
2018-11-27,8.65
2018-11-28,8.70
2018-11-29,8.70
2018-11-30,8.60
2018-12-01,8.60
2018-12-02,8.6
2018-12-03,8.60
2018-12-04,8.50
2018-12-05,8.50
2018-12-06,8.60
2018-12-07,8.60
2018-12-08,8.80
2018-12-09,8.80
2018-12-10,8.80
2018-12-11,8.70
2018-12-12,8.60
2018-12-13,8.60
2018-12-14,8.60
2018-12-15,8.60
2018-12-16,8.6
2018-12-17,8.6
2018-12-18,8.60
2018-12-19,8.60
2018-12-20,8.50
2018-12-21,8.40
2018-12-22,8.4
2018-12-23,8.4
2018-12-24,8.4
2018-12-25,8.4
2018-12-26,8.4
2018-12-27,8.4
2018-12-28,8.4
2018-12-29,8.4
2018-12-30,8.4
2018-12-31,8.4
2019-01-01,8.4
2019-01-02,8.4
2019-01-03,8.40
2019-01-04,8.40
2019-01-05,8.40
2019-01-06,8.5
2019-01-07,8.5
2019-01-08,8.60
2019-01-09,8.60
2019-01-10,8.60
2019-01-11,8.70
2019-01-12,8.80
2019-01-13,8.95
2019-01-14,8.95
2019-01-15,9.10
2019-01-16,9.00
2019-01-17,9.00
2019-01-18,8.7
2019-01-19,8.7
2019-01-20,8.7
2019-01-21,8.7
2019-01-22,8.40
2019-01-23,8.20
2019-01-24,8.20
2019-01-25,7.90
2019-01-26,7.80
2019-01-27,7.8
2019-01-28,7.8
2019-01-29,7.80
2019-01-30,7.7
2019-01-31,7.60
